DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
May1964,0.53755,1.3879,0.83595,1.47503,1.13678,1.65819,2.00664,1.65557,1.51046,1.39718,1.25725,1.14069,1.13432,1.08428,1.21666,1.31332,1.58414,1.41689,1.21806,1.41767,1.50507,1.56081,1.51645,1.63105,1.68411,1.63899,1.79281,1.68095,1.67552,1.95306,2.33388,2.63668,2.76938,2.87099,2.98691,3.0295,3.17288,3.21209,3.08847,3.11215,2.94668,2.74631,2.48202,2.39031,2.40705,2.37084,2.33107,2.30516
Jun1964,0.35455,0.5382,1.36451,0.86994,1.49168,1.15782,1.69834,2.07126,1.67842,1.53403,1.41198,1.26807,1.14772,1.14352,1.08706,1.22216,1.32308,1.59419,1.43225,1.23681,1.43382,1.51964,1.57261,1.52737,1.64269,1.7032,1.65539,1.81372,1.69641,1.69014,1.95318,2.3367,2.65746,2.79427,2.88921,3.00515,3.05107,3.20573,3.25207,3.15591,3.168,2.98261,2.77225,2.50971,2.41831,2.4317,2.39375,2.34998
Jul1964,0.40231,0.44777,0.51012,1.24153,0.86914,1.47713,1.1838,1.78574,2.15145,1.72867,1.58453,1.45282,1.31055,1.1854,1.18856,1.12023,1.2536,1.35652,1.63823,1.46693,1.26022,1.45469,1.5371,1.58716,1.54315,1.65759,1.72353,1.6761,1.84369,1.72228,1.71641,1.98508,2.39352,2.74414,2.88567,2.98609,3.10564,3.14507,3.31469,3.38079,3.2906,3.29609,3.09323,2.84031,2.5554,2.45451,2.47338,2.43631
Aug1964,0.20101,0.33509,0.34672,0.4874,1.18416,0.86012,1.46657,1.16157,1.7213,2.12352,1.71839,1.56797,1.44042,1.30503,1.18039,1.19003,1.12187,1.2499,1.34911,1.61868,1.45302,1.25692,1.45205,1.52966,1.57861,1.53192,1.64525,1.70841,1.66063,1.82721,1.71059,1.70383,1.9943,2.40912,2.7743,2.92922,3.04134,3.17025,3.20538,3.37535,3.46194,3.37254,3.38144,3.17798,2.88853,2.58061,2.47844,2.50204
Sep1964,0.07976,0.20039,0.29093,0.35954,0.47639,1.08675,0.82084,1.38936,1.12033,1.69171,2.13072,1.71319,1.55352,1.42629,1.29297,1.16401,1.18175,1.11915,1.25577,1.36098,1.64205,1.47558,1.26143,1.46136,1.54209,1.59261,1.5423,1.6577,1.71454,1.67102,1.83681,1.72185,1.70988,2.00509,2.43619,2.82093,2.98884,3.11772,3.27087,3.30595,3.4661,3.52852,3.38565,3.39978,3.14999,2.82962,2.52949,2.44397
Oct1964,0.42609,0.36272,0.35965,0.42764,0.47324,0.58364,1.04269,0.84373,1.31532,1.11593,1.62506,2.01895,1.67631,1.52892,1.41047,1.28754,1.17334,1.20057,1.13347,1.25581,1.35039,1.60244,1.45479,1.25096,1.44173,1.51949,1.57159,1.52595,1.6399,1.69608,1.65089,1.80953,1.69674,1.68207,1.93603,2.34754,2.68963,2.83885,2.96544,3.11071,3.11055,3.22847,3.27683,3.16433,3.18094,2.98692,2.71382,2.4361
Nov1964,0.33797,0.42063,0.38886,0.41772,0.50094,0.51524,0.61298,0.98207,0.83833,1.25294,1.07618,1.54988,2.00985,1.66477,1.52017,1.40734,1.28738,1.17362,1.20101,1.12482,1.23128,1.31532,1.54101,1.4184,1.23349,1.39894,1.4695,1.52387,1.47671,1.58726,1.6319,1.58905,1.72592,1.63126,1.63083,1.86497,2.24537,2.56534,2.6955,2.79406,2.92996,2.94107,3.05839,3.11875,3.0206,3.01728,2.83845,2.59294
Dec1964,0.68414,0.53357,0.56577,0.55067,0.55069,0.60175,0.58983,0.66575,1.01325,0.91935,1.2784,1.13116,1.56488,2.00319,1.70414,1.55577,1.4472,1.33439,1.23208,1.24425,1.17126,1.25613,1.33343,1.52776,1.46133,1.29113,1.43635,1.50122,1.55603,1.51338,1.6215,1.67186,1.62633,1.75293,1.66554,1.66822,1.87142,2.21489,2.50684,2.62772,2.71269,2.8306,2.84472,2.95582,3.03888,2.9645,2.96556,2.80814
Jan1965,-1.12531,-0.11027,0.079,0.18283,0.15604,0.18186,0.22506,0.24097,0.32149,0.69676,0.63678,1.00788,0.86416,1.28239,1.74552,1.48451,1.33407,1.23561,1.11617,1.01226,1.01126,0.95384,1.05737,1.13869,1.34448,1.2743,1.11831,1.27757,1.34121,1.40774,1.36371,1.46976,1.50554,1.46098,1.59269,1.51513,1.52499,1.72777,2.06221,2.33976,2.45078,2.52732,2.63842,2.6489,2.70779,2.76687,2.72067,2.74418
Feb1965,-0.02891,-0.77395,-0.15943,0.03754,0.15195,0.13365,0.15486,0.17929,0.19295,0.26459,0.60638,0.565,0.91331,0.78731,1.1913,1.64,1.40802,1.26393,1.16711,1.05075,0.94824,0.94896,0.89651,1.00265,1.0821,1.2855,1.22381,1.07662,1.2345,1.29602,1.36128,1.31894,1.4221,1.45843,1.41419,1.54346,1.46802,1.4776,1.67122,2.00884,2.28878,2.39644,2.46928,2.57181,2.57003,2.62881,2.67888,2.64659
Mar1965,0.56259,0.35532,-0.17906,0.06827,0.17807,0.28432,0.27471,0.28712,0.30819,0.30739,0.36368,0.65956,0.61799,0.9244,0.81183,1.17155,1.55067,1.36014,1.23765,1.15248,1.04695,0.94977,0.94931,0.90407,1.00591,1.0776,1.27465,1.22125,1.08471,1.23546,1.29466,1.35871,1.3169,1.41288,1.44672,1.40962,1.53033,1.46052,1.46786,1.64626,1.97317,2.24253,2.34529,2.41272,2.50938,2.51214,2.55841,2.59624
Apr1965,-0.22044,0.16149,0.10146,-0.25709,-0.0576,0.04817,0.17136,0.16606,0.18507,0.21339,0.21965,0.27128,0.52771,0.48571,0.77342,0.67156,1.01413,1.39917,1.22337,1.09843,1.02191,0.92201,0.82999,0.82816,0.7893,0.89314,0.96601,1.16278,1.10992,0.98604,1.13811,1.19688,1.26264,1.21973,1.31722,1.34716,1.31013,1.43578,1.3723,1.38076,1.55646,1.89194,2.17422,2.2821,2.3519,2.45353,2.45453,2.50057
May1965,-1.13791,-0.82978,-0.46025,-0.41686,-0.62567,-0.42743,-0.28797,-0.15045,-0.16091,-0.12446,-0.08656,-0.0691,-0.0043,0.24865,0.2146,0.50761,0.41544,0.77907,1.19143,1.02078,0.89137,0.82026,0.7188,0.63003,0.62677,0.59586,0.70922,0.78746,0.99325,0.93796,0.82095,0.98754,1.05083,1.12125,1.07833,1.17627,1.20253,1.16942,1.30635,1.24007,1.25218,1.42831,1.77713,2.08639,2.20093,2.28301,2.38996,2.38772
Jun1965,-0.74659,-1.17659,-0.95643,-0.62462,-0.56355,-0.74148,-0.55248,-0.41202,-0.27135,-0.27542,-0.23413,-0.20171,-0.1823,-0.11328,0.13575,0.1096,0.39958,0.31434,0.67919,1.10255,0.93252,0.8011,0.73189,0.63183,0.54674,0.54325,0.51382,0.62834,0.70822,0.91532,0.85573,0.74321,0.91252,0.97591,1.04622,1.00467,1.10231,1.12705,1.0953,1.23749,1.17081,1.18338,1.36197,1.71795,2.03984,2.15502,2.2389,2.34618
Jul1965,-0.12214,-0.6044,-1.0767,-0.91477,-0.63012,-0.58531,-0.76777,-0.60175,-0.45688,-0.3231,-0.32815,-0.28336,-0.25547,-0.23558,-0.16023,0.09043,0.06197,0.35247,0.27006,0.64143,1.07121,0.89998,0.76707,0.69829,0.59893,0.51485,0.511,0.48424,0.59901,0.67867,0.88749,0.82486,0.713,0.88519,0.94944,1.02171,0.97976,1.07747,1.10155,1.07182,1.21996,1.15133,1.16597,1.34321,1.70354,2.03173,2.15402,2.24287
Aug1965,-0.54757,-0.45899,-0.74966,-1.11482,-0.97538,-0.7236,-0.67185,-0.82046,-0.6497,-0.51725,-0.38852,-0.38636,-0.34146,-0.3136,-0.29241,-0.21882,0.02464,-0.00065,0.28129,0.20656,0.56899,0.99178,0.83206,0.70199,0.6368,0.53745,0.45688,0.45186,0.42699,0.53913,0.61799,0.82354,0.76773,0.66085,0.83517,0.89938,0.97303,0.93171,1.02864,1.052,1.02226,1.17262,1.10376,1.12068,1.29682,1.65669,1.99385,2.12115
Sep1965,0.43042,-0.04134,-0.13193,-0.41415,-0.90645,-0.83363,-0.58873,-0.56487,-0.73211,-0.57457,-0.45804,-0.33577,-0.33169,-0.29117,-0.27243,-0.25282,-0.18461,0.05473,0.03165,0.31523,0.24115,0.60773,1.03318,0.86856,0.7389,0.67145,0.57201,0.49116,0.4875,0.461,0.57266,0.65076,0.85579,0.79972,0.69155,0.86571,0.93047,1.00464,0.96351,1.06229,1.08623,1.05409,1.20121,1.13273,1.14443,1.31357,1.66334,1.99748
Oct1965,1.44688,1.33887,0.91849,0.74386,0.42933,-0.20848,-0.2979,-0.07925,-0.10234,-0.34676,-0.19727,-0.11886,-0.01468,-0.01865,0.00842,0.02083,0.0233,0.07287,0.30118,0.2691,0.54251,0.46134,0.81367,1.2114,1.04309,0.91591,0.8435,0.74632,0.66479,0.66009,0.63031,0.73312,0.80653,1.00115,0.94071,0.83165,0.99335,1.05525,1.1263,1.0849,1.17842,1.20434,1.17287,1.30878,1.24165,1.25217,1.41373,1.74216
Nov1965,0.54438,1.08205,1.16032,0.93279,0.86627,0.59946,0.04838,-0.07757,0.0838,0.05008,-0.19657,-0.06143,-0.01427,0.0942,0.08775,0.10764,0.11822,0.11691,0.15948,0.38534,0.3465,0.60568,0.52462,0.86383,1.24072,1.06935,0.95045,0.88455,0.79035,0.71327,0.70803,0.67857,0.77426,0.84555,1.03133,0.97249,0.86906,1.02203,1.08154,1.14725,1.10874,1.19952,1.22707,1.19793,1.3259,1.25776,1.26538,1.41801
Dec1965,0.12627,0.37328,0.81123,0.88216,0.71702,0.66347,0.43836,-0.02287,-0.10837,0.06032,0.0328,-0.19298,-0.07251,-0.04282,0.05718,0.05964,0.08259,0.09842,0.09853,0.14928,0.35978,0.32501,0.57217,0.49724,0.83662,1.20217,1.03873,0.92374,0.86183,0.77168,0.69785,0.6928,0.66392,0.75798,0.82863,1.01112,0.94516,0.84534,0.99345,1.05126,1.1147,1.07782,1.16507,1.18995,1.16711,1.29576,1.23164,1.24158
Jan1966,0.1279,0.04544,0.30012,0.75112,0.80326,0.64768,0.58021,0.37657,-0.07064,-0.1376,0.02953,-0.00227,-0.21944,-0.09773,-0.07526,0.01804,0.02267,0.04395,0.06317,0.0666,0.11897,0.31631,0.28172,0.52357,0.45326,0.79034,1.15502,0.99719,0.8846,0.82506,0.73575,0.66239,0.65839,0.63027,0.72325,0.79415,0.97669,0.91026,0.81389,0.96181,1.02031,1.08369,1.04852,1.13511,1.15905,1.13837,1.26678,1.20594
Feb1966,1.29819,0.82815,0.50428,0.59909,0.95551,1.00598,0.86204,0.78752,0.59939,0.18341,0.10224,0.25264,0.21179,-0.01186,0.09622,0.10312,0.18512,0.18973,0.20717,0.22042,0.22041,0.26439,0.44423,0.4045,0.63696,0.5626,0.89598,1.24789,1.0876,0.97683,0.91618,0.82786,0.75671,0.75351,0.72409,0.81117,0.8795,1.05613,0.9861,0.89045,1.0313,1.08765,1.14941,1.11355,1.19627,1.2229,1.20282,1.32809
Mar1966,1.29979,1.52712,1.19069,0.87311,0.8745,1.15395,1.19238,1.07123,1.0106,0.85019,0.48315,0.38421,0.50552,0.45023,0.23167,0.33302,0.3264,0.38681,0.38599,0.39682,0.41026,0.40297,0.44025,0.60185,0.55766,0.77174,0.69702,1.01767,1.34207,1.18936,1.08636,1.02889,0.94287,0.87485,0.87298,0.84405,0.92264,0.98732,1.15302,1.0797,0.98654,1.11726,1.17016,1.22852,1.19346,1.27372,1.30285,1.2835
Apr1966,1.04033,1.38231,1.52308,1.26754,1.05459,1.01905,1.25149,1.28586,1.16428,1.11329,0.9738,0.65395,0.54691,0.63344,0.57875,0.37837,0.46194,0.44647,0.49482,0.49611,0.50335,0.51768,0.5098,0.54045,0.69021,0.64419,0.84648,0.77374,1.08135,1.39125,1.23953,1.14029,1.085,0.99934,0.93738,0.9376,0.90834,0.98263,1.04763,1.20847,1.13366,1.04189,1.16784,1.21927,1.27664,1.24268,1.32223,1.35582
May1966,-1.0497,-0.06105,0.56707,0.87777,0.73565,0.62549,0.68354,0.97758,1.01544,0.90002,0.85257,0.71175,0.38972,0.29178,0.38168,0.3376,0.15326,0.25014,0.24757,0.3026,0.30797,0.32043,0.33614,0.33241,0.36302,0.51656,0.48078,0.68544,0.61953,0.92541,1.25218,1.10778,1.00692,0.95229,0.86672,0.80273,0.80136,0.77551,0.85613,0.92308,1.08949,1.00945,0.91826,1.05182,1.10497,1.16733,1.13171,1.21301
Jun1966,0.72378,-0.59708,0.1328,0.71777,0.99013,0.83227,0.72143,0.75988,1.03523,1.08074,0.95946,0.90543,0.76221,0.44275,0.33972,0.4283,0.38391,0.2006,0.2965,0.29357,0.3451,0.34998,0.3594,0.37511,0.3726,0.40192,0.55324,0.5148,0.71911,0.65143,0.95353,1.27637,1.13163,1.03042,0.97525,0.89003,0.82716,0.82694,0.80104,0.88056,0.947,1.11292,1.0334,0.94149,1.07506,1.12831,1.19045,1.15336
Jul1966,-1.18592,-0.28803,-0.89554,-0.24273,0.32756,0.63763,0.53175,0.46098,0.54284,0.85819,0.90571,0.79076,0.73778,0.59098,0.27717,0.18448,0.27401,0.23541,0.06331,0.16473,0.17042,0.22777,0.23414,0.24728,0.26328,0.26334,0.29203,0.44483,0.41051,0.61412,0.55033,0.84864,1.18009,1.04005,0.93777,0.88383,0.79931,0.73572,0.73413,0.71102,0.79494,0.86216,1.03188,0.95056,0.85937,0.99585,1.05076,1.1141
Aug1966,-0.30512,-0.86378,-0.43362,-0.90493,-0.3507,0.19907,0.512,0.42542,0.38754,0.47858,0.79468,0.84069,0.73136,0.68132,0.53669,0.23416,0.14426,0.23194,0.19522,0.03245,0.13346,0.14062,0.19753,0.20502,0.21827,0.23225,0.23323,0.26043,0.40975,0.37602,0.57532,0.51371,0.81165,1.14441,1.00827,0.90623,0.85339,0.76922,0.70545,0.70468,0.68118,0.76561,0.83219,1.00344,0.92039,0.82777,0.96611,1.02104
Sep1966,0.63497,0.26955,-0.34175,-0.03147,-0.62356,-0.13743,0.37405,0.64753,0.54979,0.48397,0.55171,0.85461,0.90558,0.79315,0.74109,0.59623,0.29523,0.20169,0.29188,0.25322,0.08817,0.1879,0.19478,0.24972,0.25876,0.26988,0.28501,0.28568,0.31459,0.46307,0.42714,0.62652,0.56218,0.86277,1.19852,1.0581,0.95455,0.90028,0.81508,0.75056,0.75111,0.72623,0.80907,0.87604,1.04354,0.95786,0.86474,1.00105
Oct1966,0.15382,0.48202,0.23979,-0.20816,0.03816,-0.46226,-0.06176,0.394,0.63673,0.55153,0.49631,0.55955,0.84166,0.88503,0.77709,0.72726,0.58929,0.29692,0.2066,0.29594,0.25675,0.10187,0.19635,0.20498,0.25618,0.26243,0.27228,0.28696,0.28664,0.31255,0.45747,0.42129,0.61459,0.55246,0.83672,1.15847,1.0259,0.92835,0.87721,0.79533,0.73371,0.73379,0.71011,0.78973,0.85395,1.01528,0.93726,0.84876
Nov1966,0.56159,0.46125,0.62656,0.48606,0.15626,0.30159,-0.17276,0.1482,0.52867,0.73495,0.65155,0.5993,0.65565,0.92643,0.96607,0.85731,0.80923,0.67298,0.38532,0.29767,0.37665,0.33566,0.18322,0.27652,0.28051,0.32861,0.33538,0.34461,0.35743,0.35475,0.379,0.51673,0.48152,0.6669,0.60661,0.87659,1.18262,1.05583,0.96327,0.91315,0.83474,0.77589,0.77594,0.75165,0.82668,0.88694,1.04077,0.96511
Dec1966,-1.00151,-0.04853,-0.02383,0.12616,0.02176,-0.26701,-0.12701,-0.48357,-0.1563,0.22681,0.43967,0.38783,0.35255,0.41323,0.70384,0.74357,0.64783,0.60222,0.47378,0.20589,0.1302,0.21533,0.18343,0.04968,0.14336,0.15238,0.20889,0.2149,0.22509,0.23914,0.23853,0.26259,0.39991,0.37068,0.5528,0.49762,0.75326,1.04941,0.93417,0.84623,0.79941,0.7249,0.66837,0.66534,0.64482,0.72319,0.78426,0.93711
Jan1967,-1.08036,-1.40348,-0.50364,-0.42815,-0.26081,-0.33328,-0.59386,-0.43747,-0.73526,-0.40717,-0.0306,0.18664,0.15085,0.11501,0.1814,0.47628,0.52086,0.43507,0.39495,0.27702,0.03065,-0.03696,0.04801,0.02106,-0.09991,-0.00518,0.01102,0.07199,0.08108,0.08994,0.10591,0.10581,0.13283,0.27024,0.24475,0.42462,0.37182,0.62475,0.9252,0.81632,0.73086,0.68595,0.61319,0.5572,0.55516,0.53632,0.61797,0.67918
Feb1967,-1.61382,-1.58787,-1.75136,-0.96757,-0.84284,-0.64944,-0.68912,-0.89909,-0.73349,-0.94157,-0.63437,-0.29499,-0.08279,-0.10292,-0.12652,-0.04942,0.23797,0.28628,0.21583,0.17646,0.07142,-0.15069,-0.20525,-0.1197,-0.13758,-0.24436,-0.15348,-0.12731,-0.06524,-0.05631,-0.04629,-0.03067,-0.02874,-0.00241,0.13412,0.11462,0.2892,0.24158,0.48285,0.77912,0.67903,0.59618,0.55467,0.48503,0.43177,0.42843,0.41119,0.49374
Mar1967,0.3189,-0.62758,-0.90307,-1.16903,-0.71076,-0.62161,-0.45995,-0.50612,-0.70051,-0.57692,-0.79351,-0.52295,-0.21085,-0.02524,-0.05053,-0.06042,0.01126,0.26419,0.30408,0.24087,0.20717,0.10662,-0.10044,-0.15689,-0.07901,-0.09563,-0.20232,-0.11258,-0.07965,-0.02279,-0.0148,-0.00747,0.00639,0.00748,0.03142,0.16141,0.14301,0.31123,0.26545,0.49246,0.77607,0.68053,0.60052,0.56118,0.49402,0.44243,0.44119,0.42487
Apr1967,-0.22569,0.02054,-0.49963,-0.71542,-0.96717,-0.66141,-0.57407,-0.44722,-0.47674,-0.63381,-0.53374,-0.7263,-0.49716,-0.23968,-0.07959,-0.09766,-0.10566,-0.04498,0.18209,0.22116,0.16817,0.14076,0.05266,-0.13695,-0.18701,-0.11701,-0.13098,-0.2271,-0.14072,-0.10607,-0.05303,-0.0476,-0.04278,-0.02979,-0.02804,-0.00584,0.11745,0.1015,0.26068,0.21835,0.43406,0.70716,0.61817,0.54083,0.50409,0.44059,0.39136,0.39046
May1967,1.75899,0.73885,0.63464,0.05752,-0.23791,-0.49615,-0.26926,-0.1919,-0.10906,-0.14742,-0.3025,-0.22962,-0.45282,-0.25672,-0.01464,0.12966,0.10242,0.09369,0.14379,0.36539,0.4071,0.34637,0.31837,0.22654,0.02948,-0.02876,0.03898,0.02029,-0.08368,1e-05,0.03139,0.0769,0.08367,0.08712,0.10023,0.10091,0.12157,0.24187,0.22168,0.38403,0.33789,0.55216,0.82619,0.73028,0.65152,0.61408,0.5478,0.4977
Jun1967,0.6815,1.63117,0.88487,0.77175,0.17115,-0.14669,-0.39654,-0.1913,-0.11582,-0.03492,-0.07391,-0.23354,-0.16803,-0.39261,-0.20561,0.03197,0.173,0.14595,0.13664,0.18559,0.40384,0.44485,0.38145,0.35376,0.26378,0.06533,0.00466,0.07007,0.05095,-0.05379,0.03223,0.0621,0.10475,0.11116,0.1151,0.12816,0.12859,0.14845,0.26691,0.24372,0.40567,0.35971,0.57411,0.8466,0.74987,0.67148,0.63361,0.56676
Jul1967,1.15857,1.16234,1.88107,1.17392,1.03454,0.41468,0.05122,-0.23005,-0.04185,0.02035,0.09681,0.05599,-0.112,-0.05263,-0.28656,-0.10341,0.131,0.27109,0.2405,0.23134,0.27933,0.49712,0.53773,0.46936,0.4407,0.34888,0.14639,0.08236,0.1446,0.12186,0.01285,0.09801,0.12436,0.16386,0.17047,0.17411,0.18698,0.18752,0.20762,0.32655,0.30114,0.46458,0.41709,0.63236,0.90604,0.80483,0.7255,0.68644
Aug1967,0.23067,0.85979,0.95604,1.75668,1.12954,1.03204,0.42629,0.07966,-0.17037,-0.00269,0.05445,0.1336,0.09182,-0.07269,-0.01756,-0.25182,-0.0766,0.15204,0.28802,0.25928,0.25145,0.29822,0.51193,0.55197,0.48333,0.45269,0.36264,0.16226,0.09808,0.15746,0.13361,0.02572,0.10911,0.13591,0.17478,0.18019,0.18342,0.19577,0.19638,0.2177,0.33475,0.3087,0.47083,0.42279,0.63702,0.90855,0.80785,0.72793
Sep1967,-0.13545,0.06881,0.59645,0.74363,1.35856,0.96192,0.90986,0.37388,0.0489,-0.20706,-0.0494,0.00729,0.08982,0.04954,-0.11627,-0.0601,-0.28588,-0.11349,0.11707,0.25431,0.23001,0.22224,0.27186,0.48621,0.52895,0.46107,0.4319,0.34311,0.14602,0.0818,0.14168,0.11736,0.01137,0.09363,0.1202,0.15847,0.16355,0.16605,0.17818,0.17943,0.20275,0.32062,0.29623,0.45802,0.4106,0.62421,0.89101,0.79376
Oct1967,1.03651,0.72861,0.67861,0.99259,1.05542,1.49146,1.19788,1.11756,0.66381,0.33511,0.0635,0.18622,0.22158,0.29626,0.24585,0.08113,0.12407,-0.11916,0.04451,0.27167,0.39958,0.37209,0.35972,0.40347,0.6049,0.643,0.57244,0.54348,0.45428,0.25642,0.19,0.24474,0.21886,0.11041,0.19444,0.21647,0.25295,0.25771,0.2579,0.26761,0.26971,0.29187,0.40561,0.37947,0.53664,0.48849,0.6978,0.95494
Nov1967,1.43006,1.51571,1.45931,1.41621,1.61394,1.60864,1.94509,1.74316,1.64268,1.20165,0.87662,0.59005,0.65304,0.6581,0.72641,0.65722,0.49429,0.52641,0.26535,0.41636,0.62302,0.73692,0.69282,0.67771,0.70645,0.88188,0.91622,0.84172,0.80965,0.72136,0.52567,0.45079,0.49865,0.46811,0.34977,0.43149,0.44765,0.47536,0.47953,0.47752,0.4843,0.48421,0.50475,0.61455,0.58072,0.73467,0.68215,0.8841
Dec1967,-0.61238,0.78217,0.97159,0.9234,0.91904,1.11841,1.14692,1.45408,1.2979,1.29,0.92673,0.65269,0.40518,0.46758,0.48788,0.55972,0.50096,0.34648,0.38113,0.13989,0.28458,0.48673,0.5984,0.5635,0.56575,0.59927,0.77693,0.80919,0.7411,0.71186,0.62748,0.43679,0.3672,0.41712,0.38961,0.27616,0.35278,0.37163,0.40079,0.40516,0.40476,0.41229,0.4123,0.43015,0.53834,0.50956,0.6615,0.61291
Jan1968,-1.06983,-1.15699,0.37052,0.64862,0.56942,0.58031,0.7768,0.82152,1.13032,0.98379,1.01255,0.66728,0.40773,0.16578,0.23401,0.26735,0.34257,0.29287,0.14935,0.18957,-0.02984,0.10982,0.31009,0.42235,0.39831,0.40442,0.44606,0.62986,0.66412,0.59964,0.57213,0.48887,0.30368,0.23917,0.29103,0.26492,0.1543,0.22919,0.25377,0.28747,0.29288,0.29385,0.30223,0.30261,0.32239,0.4314,0.40614,0.5576
Feb1968,1.56823,0.35607,-0.15321,0.74043,0.94109,0.88531,0.87625,1.0221,1.04929,1.31893,1.17139,1.18287,0.87523,0.63155,0.4003,0.45095,0.47057,0.5428,0.48933,0.34793,0.38219,0.16164,0.28294,0.47134,0.57695,0.54542,0.55673,0.59773,0.76616,0.7963,0.7296,0.70046,0.61895,0.43523,0.36774,0.4149,0.38711,0.27431,0.34508,0.3656,0.3946,0.39962,0.40025,0.40794,0.40819,0.42728,0.53415,0.50675
Mar1968,0.81383,1.36908,0.6682,0.18185,0.84594,1.02347,0.97311,0.96393,1.08817,1.11487,1.35105,1.22079,1.22401,0.93882,0.71805,0.5084,0.54589,0.5553,0.61921,0.56982,0.44251,0.46901,0.2629,0.37116,0.54497,0.64177,0.60996,0.6261,0.66992,0.82587,0.85456,0.79094,0.76103,0.68265,0.50669,0.4401,0.48403,0.45661,0.34639,0.40951,0.427,0.45337,0.45764,0.4583,0.46518,0.46485,0.48562,0.58907
Apr1968,1.87158,1.55591,1.76254,1.17325,0.76996,1.19893,1.30231,1.26097,1.23536,1.33997,1.36215,1.57616,1.44676,1.43161,1.17034,0.96582,0.76466,0.78705,0.78079,0.84156,0.78776,0.6723,0.69381,0.49599,0.59102,0.74719,0.83479,0.7986,0.81608,0.85289,0.98862,1.01387,0.95097,0.91881,0.84683,0.67903,0.61044,0.64725,0.61929,0.50785,0.5665,0.57951,0.60045,0.60332,0.60286,0.60892,0.60799,0.63075
May1968,0.93644,2.023,1.75886,1.95692,1.34061,0.94414,1.33359,1.40876,1.38265,1.35442,1.4616,1.4912,1.72175,1.58432,1.5537,1.28341,1.07085,0.86886,0.89116,0.87643,0.93978,0.8787,0.76225,0.78406,0.58587,0.68161,0.83719,0.92394,0.88524,0.89982,0.93361,1.06696,1.09384,1.02967,0.99624,0.92271,0.75456,0.68372,0.71832,0.68972,0.57504,0.62894,0.63973,0.6577,0.66042,0.66035,0.66482,0.66392
Jun1968,1.07302,1.28576,2.40526,2.06336,2.19102,1.5416,1.11042,1.47166,1.50966,1.49359,1.45376,1.56043,1.59085,1.83716,1.6865,1.64829,1.37473,1.15581,0.95425,0.97939,0.95467,1.01653,0.94904,0.83244,0.85506,0.6575,0.75092,0.90398,0.98933,0.94761,0.95702,0.98667,1.11686,1.14298,1.07769,1.04378,0.97156,0.80569,0.73427,0.76639,0.73696,0.62125,0.67564,0.68452,0.70084,0.70381,0.70306,0.7065
Jul1968,-0.19676,0.55348,0.83104,1.81695,1.76157,1.99633,1.4384,1.03783,1.42328,1.48029,1.46753,1.42758,1.5528,1.58767,1.85412,1.67706,1.63514,1.34391,1.11591,0.91349,0.9394,0.91584,0.97638,0.90915,0.79317,0.81582,0.61869,0.71425,0.86951,0.95528,0.9146,0.92141,0.95357,1.08814,1.11441,1.04893,1.01472,0.94073,0.77342,0.70368,0.73819,0.70846,0.59354,0.64701,0.65562,0.67233,0.67558,0.67473
Aug1968,-0.88744,-0.73161,-0.15425,0.27094,1.27434,1.38392,1.67531,1.13587,0.80437,1.23768,1.33022,1.30444,1.2746,1.39863,1.42704,1.68703,1.51815,1.48533,1.20124,0.98083,0.79219,0.8246,0.81146,0.87089,0.80934,0.69349,0.71743,0.52358,0.61766,0.77069,0.85692,0.81978,0.8329,0.86999,1.00961,1.03663,0.97303,0.93995,0.86537,0.69921,0.63041,0.66662,0.6374,0.525,0.57841,0.58684,0.60641,0.6093
Sep1968,-0.80253,-1.10449,-0.9832,-0.45359,-0.03982,0.8326,1.01096,1.33541,0.87972,0.59011,1.05518,1.18017,1.15028,1.12998,1.26062,1.28786,1.55913,1.39478,1.37412,1.08786,0.87125,0.68672,0.72061,0.71422,0.77738,0.72009,0.60554,0.63147,0.43992,0.53472,0.68899,0.77664,0.74143,0.75427,0.79562,0.93919,0.96715,0.90389,0.87271,0.79797,0.63161,0.56418,0.60197,0.57468,0.46479,0.52055,0.53041,0.55171
Oct1968,0.56434,-0.05609,-0.47275,-0.50823,-0.10793,0.22035,0.89675,1.03815,1.31231,0.94887,0.69378,1.10473,1.21622,1.18636,1.16199,1.28251,1.31457,1.59007,1.42275,1.39148,1.11645,0.90714,0.7319,0.76228,0.75395,0.81233,0.75624,0.64634,0.67074,0.48309,0.57538,0.72205,0.80642,0.77027,0.77897,0.81872,0.95486,0.98204,0.92192,0.89124,0.81919,0.65946,0.59376,0.62938,0.60256,0.49559,0.55156,0.5614
