DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Dec1955,-0.52915,-0.92518,-0.96767,-1.12433,-1.25041,-1.31059,-1.20829,-0.94495,-1.20831,-0.82062,-1.08029,-1.21911,-1.27779,-1.09075,-1.24221,-1.27001,-1.04233,-0.94698,-0.93387,-1.02274,-0.7434,-0.66534,-0.35072,-0.37544,-0.23701,-0.06853,0.01186,0.0652,0.02268,0.04394,0.07056,0.06026,0.25904,0.14863,0.01526,-0.08715,-0.04384,0.03754,-0.09239,-0.13254,-0.11229,-0.10472,-0.00405,0.20785,0.28041,0.2738,0.23,0.22393
Jan1956,-1.1652,-1.18823,-1.38237,-1.52364,-1.64655,-1.72728,-1.78642,-1.6679,-1.35845,-1.50313,-1.09542,-1.2977,-1.42729,-1.4451,-1.27565,-1.4192,-1.44441,-1.23998,-1.15156,-1.13095,-1.19265,-0.93567,-0.8593,-0.56517,-0.58484,-0.44979,-0.27219,-0.16616,-0.11265,-0.14584,-0.1233,-0.09461,-0.10459,0.08955,-0.01294,-0.13786,-0.2303,-0.1935,-0.11843,-0.25229,-0.29126,-0.26965,-0.26201,-0.16236,0.05415,0.13251,0.12636,0.08963
Feb1956,1.08236,0.01188,-0.37896,-0.7596,-0.84824,-0.97213,-1.08436,-1.18333,-1.12486,-0.90372,-1.17809,-0.82874,-1.08928,-1.23223,-1.27393,-1.08757,-1.25261,-1.27929,-1.05643,-0.95855,-0.94056,-1.01784,-0.76585,-0.68602,-0.3961,-0.41523,-0.28519,-0.10576,0.00147,0.05237,0.01917,0.03648,0.05763,0.03602,0.22505,0.1192,-0.00946,-0.09986,-0.06941,0.00777,-0.12567,-0.16726,-0.14802,-0.14276,-0.04463,0.17085,0.25512,0.24791
Mar1956,1.07382,1.27395,0.67969,0.3985,0.03555,-0.08634,-0.20538,-0.34836,-0.47328,-0.47859,-0.37653,-0.72151,-0.47207,-0.77418,-0.927,-0.98908,-0.81325,-0.96972,-0.99749,-0.78462,-0.68558,-0.67608,-0.77815,-0.55336,-0.48832,-0.21631,-0.23184,-0.11071,0.07089,0.17516,0.22269,0.18425,0.18986,0.20294,0.17932,0.36842,0.25604,0.12544,0.03778,0.07002,0.15159,0.01823,-0.02235,-0.00658,-0.00416,0.08807,0.2995,0.38751
Apr1956,0.08989,0.69867,0.98722,0.53148,0.31151,0.00929,-0.0887,-0.1994,-0.33388,-0.45313,-0.48041,-0.3988,-0.71081,-0.47966,-0.78145,-0.94268,-1.01107,-0.83036,-0.99718,-1.02743,-0.81512,-0.71653,-0.70474,-0.80236,-0.57972,-0.51588,-0.22824,-0.23262,-0.10627,0.07442,0.17454,0.22317,0.18571,0.19058,0.20273,0.17503,0.37269,0.26065,0.1272,0.03667,0.07333,0.15837,0.02239,-0.01914,-0.00221,-0.00067,0.09508,0.31589
May1956,-0.10833,-0.1373,0.41521,0.70027,0.32155,0.15286,-0.10406,-0.21764,-0.3055,-0.41204,-0.49757,-0.5163,-0.47991,-0.73363,-0.53988,-0.7932,-0.94936,-1.01062,-0.85486,-0.99945,-1.02759,-0.83745,-0.74666,-0.7374,-0.82773,-0.63427,-0.56839,-0.29612,-0.29234,-0.15657,0.01299,0.10627,0.15499,0.11799,0.1251,0.14128,0.1171,0.31033,0.21146,0.08709,0.00219,0.03881,0.12883,0.00186,-0.03836,-0.02335,-0.02477,0.06862
Jun1956,0.02373,-0.08024,-0.1111,0.37403,0.63712,0.3017,0.14919,-0.0969,-0.20293,-0.28325,-0.38074,-0.46399,-0.47925,-0.448,-0.7003,-0.51428,-0.75666,-0.91278,-0.97335,-0.82315,-0.96318,-0.99077,-0.80447,-0.71537,-0.70786,-0.79826,-0.61409,-0.55128,-0.28777,-0.28021,-0.14239,0.02343,0.11246,0.15781,0.1202,0.12531,0.14075,0.11981,0.30853,0.21459,0.09436,0.01005,0.04797,0.13707,0.01312,-0.02641,-0.01317,-0.01406
Jul1956,0.98594,0.56202,0.21007,0.07488,0.4993,0.73923,0.4263,0.27055,0.04018,-0.06762,-0.14861,-0.24562,-0.33282,-0.35494,-0.33111,-0.58963,-0.41227,-0.65547,-0.81582,-0.87644,-0.72958,-0.87404,-0.90121,-0.71623,-0.62733,-0.62258,-0.71214,-0.53173,-0.46744,-0.20762,-0.19984,-0.06512,0.09944,0.18397,0.2274,0.18943,0.19225,0.20377,0.17661,0.36413,0.26174,0.14162,0.05734,0.09387,0.18249,0.05818,0.01983,0.03136
Aug1956,0.08931,0.71886,0.48941,0.21207,0.08749,0.48223,0.7027,0.41063,0.26782,0.0581,-0.04206,-0.11933,-0.21048,-0.29432,-0.31489,-0.29316,-0.54254,-0.37302,-0.61291,-0.77456,-0.83218,-0.68651,-0.83088,-0.85924,-0.67642,-0.59033,-0.58828,-0.68036,-0.50684,-0.44852,-0.19569,-0.18683,-0.05486,0.1067,0.18997,0.23272,0.1961,0.1985,0.21052,0.1825,0.36417,0.2643,0.14841,0.06878,0.10355,0.19081,0.06857,0.03025
Sep1956,1.11809,0.70039,1.00272,0.72115,0.39054,0.23118,0.58838,0.79553,0.50676,0.36513,0.1569,0.05713,-0.01982,-0.11355,-0.1972,-0.22196,-0.20691,-0.46383,-0.29315,-0.5347,-0.69834,-0.75732,-0.61194,-0.75993,-0.78866,-0.60374,-0.51756,-0.51824,-0.61359,-0.44338,-0.38536,-0.13483,-0.12587,0.00122,0.1614,0.24395,0.28539,0.24783,0.2495,0.25903,0.22991,0.41059,0.31055,0.19295,0.11065,0.1448,0.23065,0.10939
Oct1956,-0.44037,0.08554,0.09502,0.39325,0.26576,0.07727,0.03168,0.40575,0.62785,0.34718,0.21568,0.00628,-0.09369,-0.16653,-0.25133,-0.33246,-0.33746,-0.28811,-0.52792,-0.34617,-0.58667,-0.75216,-0.80715,-0.6559,-0.80733,-0.83699,-0.64948,-0.56641,-0.56877,-0.66367,-0.50634,-0.44919,-0.20426,-0.19299,-0.0708,0.08483,0.16509,0.20599,0.17276,0.18125,0.1931,0.16663,0.33743,0.24631,0.13445,0.05548,0.09306,0.17567
Nov1956,-1.42967,-1.65762,-1.06652,-0.86868,-0.42778,-0.40455,-0.44368,-0.42576,-0.01902,0.22588,-0.02707,-0.1639,-0.36001,-0.44309,-0.50189,-0.56489,-0.62912,-0.61949,-0.5574,-0.76209,-0.58782,-0.79663,-0.94465,-0.98475,-0.84341,-0.98688,-1.01102,-0.83643,-0.7624,-0.75455,-0.82632,-0.67165,-0.60981,-0.3756,-0.36494,-0.23481,-0.09015,-0.0103,0.03096,0.00287,0.01377,0.03099,0.01255,0.17583,0.0961,-0.00713,-0.0867,-0.04632
Dec1956,-0.54208,-1.31452,-1.53262,-1.19053,-1.07157,-0.69164,-0.64195,-0.62687,-0.56804,-0.15301,0.10202,-0.1571,-0.29204,-0.48168,-0.55367,-0.60549,-0.66185,-0.72374,-0.71184,-0.64836,-0.83463,-0.66557,-0.8663,-1.00628,-1.04528,-0.90901,-1.04646,-1.07071,-0.89857,-0.82521,-0.81772,-0.88666,-0.73272,-0.67041,-0.43628,-0.42607,-0.29599,-0.15247,-0.07287,-0.03284,-0.05723,-0.04424,-0.02401,-0.03679,0.12708,0.0511,-0.05031,-0.12929
Jan1957,1.01015,0.3377,-0.65448,-0.78903,-0.55665,-0.5112,-0.23403,-0.22594,-0.28362,-0.30531,0.05538,0.27381,0.02759,-0.10879,-0.29215,-0.37613,-0.42962,-0.48776,-0.55456,-0.54834,-0.50016,-0.69227,-0.53932,-0.73716,-0.87581,-0.92079,-0.78513,-0.89981,-0.92545,-0.75099,-0.67791,-0.67919,-0.76414,-0.61623,-0.55847,-0.32344,-0.30501,-0.18533,-0.04815,0.02416,0.06335,0.03553,0.04523,0.05896,0.04592,0.21661,0.13336,0.03257
Feb1957,-0.3047,0.44527,-0.01713,-0.76104,-0.9244,-0.71417,-0.65977,-0.39434,-0.35718,-0.37838,-0.38429,-0.02906,0.19731,-0.04647,-0.15854,-0.35271,-0.43722,-0.49407,-0.55514,-0.61386,-0.60333,-0.55265,-0.74799,-0.58693,-0.7776,-0.9105,-0.95424,-0.82235,-0.93364,-0.95905,-0.78802,-0.71838,-0.71864,-0.80289,-0.66112,-0.60339,-0.37125,-0.35104,-0.23597,-0.09896,-0.02727,0.00928,-0.01684,-0.00719,0.01002,0.00194,0.17628,0.09742
Mar1957,0.69948,0.31271,0.70232,0.41703,-0.21821,-0.3941,-0.22287,-0.21345,-0.02167,-0.02544,-0.11656,-0.14836,0.14251,0.3443,0.09993,-0.02573,-0.21348,-0.29452,-0.35063,-0.41302,-0.46197,-0.45775,-0.42882,-0.62625,-0.48026,-0.67409,-0.80599,-0.85399,-0.7244,-0.8244,-0.85072,-0.68808,-0.62648,-0.63205,-0.71648,-0.58598,-0.53254,-0.30506,-0.28016,-0.16386,-0.02482,0.04357,0.07974,0.05254,0.06009,0.07512,0.07193,0.24656
Apr1957,0.90956,0.96923,0.68068,0.9621,0.72736,0.22,0.06214,0.19169,0.18431,0.3501,0.30543,0.16827,0.12985,0.40733,0.60628,0.34647,0.20913,0.00862,-0.0882,-0.14598,-0.21554,-0.26785,-0.27276,-0.25119,-0.46894,-0.32554,-0.52927,-0.6621,-0.71823,-0.58067,-0.69052,-0.71883,-0.54808,-0.48321,-0.49592,-0.59783,-0.46533,-0.41086,-0.17131,-0.14461,-0.02271,0.12344,0.19398,0.23052,0.19967,0.20463,0.21695,0.21465
May1957,0.71464,0.90176,0.9468,0.72223,0.96554,0.76717,0.34952,0.18098,0.28802,0.28375,0.42939,0.38511,0.23824,0.20921,0.46343,0.65751,0.4094,0.28733,0.08643,-0.00362,-0.05595,-0.12521,-0.17315,-0.18574,-0.17071,-0.39276,-0.25124,-0.45271,-0.57331,-0.61877,-0.49176,-0.60518,-0.63286,-0.46689,-0.40186,-0.41625,-0.51887,-0.38894,-0.3237,-0.08908,-0.0619,0.0552,0.20492,0.27417,0.30795,0.27519,0.2763,0.28653
Jun1957,1.92857,1.23212,1.27374,1.2323,1.01814,1.2248,1.0493,0.68534,0.52102,0.61085,0.60331,0.71761,0.66667,0.52392,0.47795,0.7091,0.87913,0.65388,0.53898,0.34917,0.26103,0.20878,0.13193,0.07956,0.05375,0.05323,-0.17429,-0.04243,-0.25105,-0.36713,-0.4121,-0.28259,-0.39867,-0.42867,-0.26618,-0.20579,-0.22786,-0.33716,-0.20467,-0.14391,0.08502,0.10695,0.2191,0.3656,0.42941,0.46068,0.42445,0.42432
Jul1957,0.95579,1.7928,1.35451,1.38437,1.30449,1.09358,1.2818,1.12227,0.78293,0.62002,0.70246,0.69301,0.7999,0.74687,0.60536,0.55699,0.77813,0.93934,0.72142,0.60351,0.42309,0.33683,0.28588,0.20637,0.15211,0.12321,0.12184,-0.09993,0.03015,-0.17447,-0.28827,-0.33325,-0.20317,-0.31907,-0.34956,-0.1907,-0.13383,-0.1589,-0.27543,-0.14251,-0.0946,0.12988,0.15023,0.25966,0.40527,0.46585,0.49703,0.46021
Aug1957,0.44809,0.87999,1.52588,1.28244,1.33826,1.2708,1.07353,1.24384,1.10173,0.79078,0.64043,0.71637,0.70612,0.80212,0.75266,0.62339,0.57771,0.7869,0.94085,0.73866,0.62873,0.45967,0.37851,0.32817,0.24929,0.1961,0.16581,0.16024,-0.06056,0.06041,-0.13997,-0.25007,-0.2938,-0.16489,-0.2765,-0.30563,-0.15055,-0.09578,-0.12064,-0.23799,-0.10766,-0.06341,0.15677,0.17871,0.28412,0.4262,0.48387,0.51315
Sep1957,-0.94074,-0.20555,0.41275,1.23112,1.12229,1.21775,1.18188,0.98726,1.16313,1.02163,0.70157,0.55427,0.6333,0.62187,0.7211,0.67487,0.54898,0.50731,0.71958,0.87418,0.67259,0.56751,0.39936,0.32196,0.27214,0.19529,0.14228,0.1151,0.11327,-0.10802,0.0142,-0.18129,-0.28975,-0.33428,-0.20779,-0.31687,-0.34576,-0.19248,-0.138,-0.16167,-0.27597,-0.1481,-0.10292,0.11457,0.13509,0.24175,0.38241,0.44105
Oct1957,1.29048,0.9415,0.93539,1.04371,1.42707,1.35501,1.44769,1.38901,1.21212,1.33185,1.22025,0.94573,0.80211,0.87285,0.86034,0.94719,0.89732,0.78195,0.73616,0.91769,1.04037,0.86841,0.77148,0.62474,0.55613,0.50584,0.42759,0.37208,0.33239,0.31339,0.08193,0.19417,-0.00439,-0.1086,-0.15864,-0.03223,-0.14242,-0.17164,-0.02131,0.03648,0.00757,-0.1117,0.01442,0.05725,0.26549,0.28262,0.38432,0.51895
Nov1957,2.0514,1.87983,1.78551,1.75996,1.7815,1.95812,1.8409,1.95629,1.89285,1.74145,1.8103,1.75316,1.5334,1.38971,1.44172,1.41761,1.47293,1.40359,1.27201,1.21416,1.34851,1.43006,1.29838,1.21178,1.10576,1.04633,0.99686,0.92079,0.86067,0.80647,0.77078,0.56635,0.65789,0.45672,0.35447,0.3062,0.42634,0.31943,0.29054,0.42506,0.47262,0.43254,0.30822,0.43458,0.46814,0.65453,0.6555,0.73898
Dec1957,-0.84354,1.70942,1.6786,1.55767,1.54584,1.58761,1.81026,1.68306,1.78854,1.75875,1.62345,1.71628,1.637,1.38523,1.23112,1.2872,1.26522,1.32636,1.26599,1.14481,1.09075,1.2349,1.31971,1.17895,1.09214,0.98231,0.91862,0.87091,0.79757,0.74031,0.69197,0.66378,0.45848,0.5534,0.35639,0.25509,0.21024,0.32849,0.22386,0.19431,0.33261,0.383,0.34669,0.22875,0.35418,0.38995,0.57669,0.581
Jan1958,-0.99535,-1.26292,1.01606,1.34254,1.21313,1.22687,1.30281,1.55513,1.48201,1.60416,1.58005,1.43524,1.5385,1.43403,1.16672,1.0211,1.08568,1.06862,1.1392,1.08329,0.95475,0.90181,1.06416,1.17106,1.01297,0.91952,0.808,0.75646,0.70982,0.64115,0.58748,0.54151,0.51632,0.30594,0.40736,0.21449,0.12363,0.07434,0.18653,0.07637,0.04736,0.18742,0.23868,0.20341,0.09082,0.22218,0.25896,0.45656
Feb1958,-1.55886,-1.63283,-1.64208,-0.00527,0.67487,0.50597,0.57321,0.73038,1.08777,1.10027,1.23972,1.25615,1.11854,1.25964,1.14361,0.85433,0.72118,0.79586,0.7845,0.86365,0.8194,0.69484,0.6485,0.82414,0.94278,0.77306,0.67817,0.55557,0.50791,0.45939,0.39875,0.34653,0.30744,0.28899,0.06975,0.18082,-0.00305,-0.09028,-0.13933,-0.02773,-0.13647,-0.16679,-0.02354,0.03001,0.00265,-0.09987,0.03401,0.07833
Mar1958,-0.46454,-1.26223,-1.51832,-1.63125,-0.20525,0.35634,0.22352,0.27777,0.4283,0.78789,0.83527,1.00154,1.04326,0.92101,1.07939,0.95511,0.65391,0.52409,0.60192,0.5938,0.68462,0.64502,0.52514,0.49535,0.68065,0.81205,0.64357,0.54662,0.41842,0.36947,0.31946,0.26068,0.20207,0.16645,0.15818,-0.05852,0.05258,-0.11993,-0.20013,-0.24034,-0.12837,-0.23431,-0.26205,-0.12221,-0.07026,-0.09329,-0.18171,-0.04896
Apr1958,-0.99404,-1.01197,-1.43867,-1.65919,-1.73665,-0.67241,-0.16003,-0.28739,-0.2271,-0.05741,0.3407,0.44453,0.66587,0.76651,0.64685,0.82481,0.68818,0.35461,0.22221,0.31121,0.30796,0.41535,0.39073,0.28916,0.26861,0.47105,0.6251,0.45679,0.36248,0.21957,0.16732,0.11607,0.06289,0.00546,-0.02433,-0.02908,-0.24537,-0.1257,-0.29144,-0.37071,-0.40478,-0.29129,-0.39588,-0.42225,-0.27784,-0.22466,-0.24124,-0.31898
May1958,-1.16456,-1.28305,-1.20173,-1.50799,-1.69163,-1.76027,-0.91422,-0.53134,-0.62483,-0.56741,-0.41555,-0.05231,0.05677,0.30657,0.43016,0.33551,0.50831,0.38315,0.05456,-0.06511,0.02032,0.0226,0.13288,0.12295,0.04566,0.0258,0.23793,0.40014,0.24111,0.1657,0.02334,-0.02944,-0.07719,-0.12556,-0.17571,-0.19544,-0.19198,-0.39422,-0.26475,-0.41661,-0.4902,-0.52021,-0.40172,-0.49833,-0.52298,-0.38442,-0.3357,-0.34759
Jun1958,0.08029,-0.7623,-1.10881,-1.07384,-1.38457,-1.58862,-1.66643,-0.84296,-0.48428,-0.57118,-0.51675,-0.38074,-0.04394,0.05978,0.29083,0.41537,0.32978,0.49558,0.37939,0.06359,-0.04871,0.03298,0.03203,0.13724,0.12657,0.05105,0.0303,0.2321,0.39004,0.24034,0.17408,0.03786,-0.01413,-0.0618,-0.11073,-0.16148,-0.18129,-0.17581,-0.3705,-0.24381,-0.39289,-0.46641,-0.49415,-0.37661,-0.47171,-0.4963,-0.36147,-0.31343
Jul1958,0.40716,0.18587,-0.60382,-0.99363,-0.97785,-1.28998,-1.49265,-1.57335,-0.78186,-0.43564,-0.5207,-0.46905,-0.34395,-0.01998,0.08229,0.30449,0.42532,0.34069,0.50223,0.3841,0.07994,-0.03139,0.04935,0.04635,0.14807,0.1371,0.06604,0.0478,0.24591,0.4006,0.25534,0.19228,0.06203,0.0099,-0.03698,-0.08474,-0.13583,-0.15687,-0.15841,-0.34681,-0.23328,-0.37895,-0.45153,-0.47813,-0.36354,-0.45779,-0.4811,-0.35005
Aug1958,-0.39448,0.00384,0.01328,-0.61328,-0.97965,-0.96557,-1.25843,-1.44613,-1.53025,-0.77589,-0.44575,-0.52673,-0.47577,-0.35798,-0.04903,0.05249,0.26514,0.38417,0.309,0.46214,0.353,0.06353,-0.04259,0.03235,0.02791,0.12531,0.11553,0.04649,0.0238,0.21246,0.36477,0.22543,0.16497,0.03962,-0.00915,-0.05364,-0.09906,-0.14857,-0.16756,-0.1704,-0.35369,-0.24481,-0.38599,-0.4544,-0.48181,-0.36803,-0.46118,-0.48443
Sep1958,1.73944,0.91741,0.80834,0.58832,-0.15817,-0.6786,-0.73292,-1.06119,-1.25669,-1.36181,-0.57976,-0.24822,-0.33247,-0.28701,-0.17139,0.12455,0.21321,0.41349,0.52605,0.44689,0.59723,0.49099,0.20804,0.10368,0.17807,0.16994,0.26168,0.24552,0.1701,0.14218,0.32562,0.47109,0.33337,0.26907,0.14636,0.0978,0.05266,0.00478,-0.04606,-0.06935,-0.07584,-0.2611,-0.15334,-0.29893,-0.36976,-0.39764,-0.28435,-0.37784
Oct1958,0.78307,1.1113,0.88595,0.84152,0.70266,0.07178,-0.45528,-0.56467,-0.92197,-1.09874,-1.23399,-0.45878,-0.14456,-0.2283,-0.18277,-0.07266,0.22011,0.32227,0.50894,0.61589,0.53703,0.67349,0.57479,0.31293,0.21602,0.2822,0.27024,0.35388,0.33092,0.24906,0.20709,0.38193,0.52013,0.38833,0.32201,0.20523,0.15736,0.11376,0.06717,0.023,-0.00169,-0.01011,-0.19366,-0.08681,-0.23295,-0.30516,-0.33099,-0.21969
Nov1958,-0.5813,0.07994,0.55275,0.38989,0.38623,0.31844,-0.15803,-0.62219,-0.70971,-1.01563,-1.17109,-1.28981,-0.61781,-0.33193,-0.40305,-0.35056,-0.24104,0.04602,0.15213,0.34485,0.46005,0.38543,0.52034,0.43023,0.17294,0.07641,0.13686,0.13187,0.21628,0.20229,0.13825,0.10129,0.27669,0.41489,0.29032,0.23828,0.11831,0.07403,0.03291,-0.01043,-0.05249,-0.07392,-0.07749,-0.25928,-0.14845,-0.28866,-0.36271,-0.38706
Dec1958,1.31565,0.3286,0.62713,0.93975,0.81822,0.80706,0.72864,0.26986,-0.22271,-0.38837,-0.74916,-0.92215,-1.06035,-0.36254,-0.07365,-0.14116,-0.09025,0.01129,0.27779,0.36633,0.55526,0.65075,0.56983,0.69555,0.6032,0.36041,0.26552,0.32621,0.31851,0.39789,0.37599,0.30399,0.26994,0.43641,0.56832,0.44308,0.38924,0.27373,0.23065,0.18856,0.14398,0.1014,0.07661,0.07279,-0.10708,0.00233,-0.14272,-0.21827
Jan1959,0.32028,1.02991,0.36184,0.62735,0.92851,0.81118,0.81445,0.75411,0.29448,-0.20492,-0.37485,-0.73586,-0.90088,-1.02258,-0.34038,-0.06671,-0.13453,-0.08373,0.01222,0.27385,0.34881,0.52098,0.61596,0.53667,0.66854,0.57548,0.34925,0.28105,0.3417,0.33705,0.41418,0.38848,0.31073,0.27547,0.44105,0.56912,0.45264,0.39235,0.27531,0.22638,0.18477,0.13929,0.09528,0.06741,0.06587,-0.1066,-0.00269,-0.14505
Feb1959,0.53483,0.47174,1.05789,0.57088,0.76497,1.05443,0.93983,0.94259,0.87426,0.44529,-0.04403,-0.24695,-0.63018,-0.80357,-0.92854,-0.22431,0.0565,-0.01722,0.02719,0.12903,0.38416,0.44412,0.60278,0.69157,0.60646,0.73972,0.6435,0.42154,0.35247,0.41057,0.40812,0.48008,0.45133,0.36853,0.32915,0.49559,0.62314,0.50462,0.43763,0.3249,0.27617,0.23224,0.18609,0.14099,0.11393,0.1144,-0.05114,0.05342
Mar1959,-0.04621,0.23705,0.30234,0.74663,0.43372,0.60249,0.85122,0.75873,0.77123,0.72199,0.32152,-0.0967,-0.28118,-0.64223,-0.81008,-0.93246,-0.28756,-0.02332,-0.09322,-0.05197,0.0563,0.30169,0.35798,0.52749,0.61958,0.53829,0.68161,0.5828,0.35743,0.28667,0.34254,0.34008,0.40515,0.37715,0.30117,0.26075,0.42869,0.56283,0.44485,0.38336,0.27427,0.22363,0.1811,0.13686,0.09265,0.06782,0.07608,-0.07932
Apr1959,-0.13869,-0.24032,0.0384,0.09199,0.51242,0.24924,0.43514,0.66593,0.58739,0.62737,0.5803,0.18709,-0.18998,-0.35501,-0.70712,-0.88074,-1.00476,-0.36738,-0.1155,-0.18302,-0.13967,-0.02689,0.23014,0.30139,0.48126,0.57843,0.50355,0.65895,0.56149,0.32224,0.24428,0.30149,0.30185,0.36778,0.3393,0.26037,0.22061,0.39966,0.54052,0.41801,0.35902,0.24795,0.19677,0.15319,0.10953,0.06394,0.04115,0.05703
May1959,1.24456,0.62221,0.38953,0.48883,0.51379,0.82567,0.62362,0.73115,0.91496,0.85097,0.8779,0.82647,0.46209,0.11611,-0.05887,-0.39094,-0.58309,-0.71489,-0.10586,0.14046,0.07697,0.11106,0.21574,0.44427,0.50321,0.67403,0.76746,0.68741,0.83888,0.74994,0.52646,0.44408,0.50107,0.49414,0.55529,0.52282,0.43934,0.40659,0.57851,0.7082,0.58435,0.52242,0.42499,0.37753,0.33503,0.28757,0.23906,0.21243
Jun1959,-0.04185,0.99536,0.53205,0.33928,0.4338,0.46803,0.76568,0.56782,0.66788,0.84258,0.78075,0.80354,0.75657,0.42227,0.09643,-0.0622,-0.37484,-0.56154,-0.68831,-0.10245,0.1351,0.07467,0.10434,0.20434,0.42193,0.47841,0.64362,0.73199,0.65766,0.80645,0.72641,0.51138,0.43185,0.4849,0.47684,0.53501,0.50415,0.42591,0.39625,0.56299,0.6882,0.5686,0.51156,0.41921,0.37253,0.33101,0.28391,0.23753
Jul1959,0.12943,-0.06258,0.90312,0.47033,0.30343,0.40529,0.44503,0.73286,0.54513,0.64203,0.81199,0.75005,0.77277,0.72735,0.40142,0.08432,-0.06944,-0.37267,-0.55657,-0.67835,-0.10847,0.12108,0.06286,0.09032,0.18747,0.40113,0.45832,0.62235,0.70758,0.63799,0.7823,0.7071,0.49861,0.4207,0.47165,0.464,0.51987,0.48909,0.41108,0.38337,0.54178,0.66629,0.54901,0.49316,0.40296,0.35492,0.31447,0.26799
Aug1959,-1.01702,-0.59415,-0.44592,0.57308,0.24878,0.14316,0.25294,0.29554,0.5783,0.40213,0.50168,0.66664,0.60732,0.62843,0.59172,0.29196,-0.00117,-0.14108,-0.42765,-0.60554,-0.71762,-0.16819,0.05018,-0.00727,0.01857,0.11248,0.3207,0.37894,0.53265,0.61684,0.55392,0.69838,0.62631,0.42175,0.34771,0.39762,0.39202,0.44687,0.42041,0.34548,0.31732,0.47311,0.59839,0.4884,0.43597,0.34791,0.30065,0.26047
Sep1959,-0.16063,-0.91541,-0.63313,-0.51444,0.48726,0.1957,0.10295,0.22299,0.26627,0.55042,0.37059,0.47167,0.63755,0.57671,0.5992,0.56417,0.2683,-0.02228,-0.15598,-0.43735,-0.61203,-0.72105,-0.17617,0.04081,-0.01643,0.00931,0.10059,0.30699,0.36529,0.51258,0.59626,0.5343,0.67724,0.60494,0.40316,0.33119,0.37987,0.37466,0.4292,0.40302,0.32936,0.30113,0.45641,0.58099,0.47086,0.41981,0.33105,0.28466
Oct1959,-0.05462,-0.19808,-0.63333,-0.52916,-0.51837,0.26737,0.08368,0.00912,0.12977,0.17533,0.45035,0.27175,0.36987,0.53627,0.47945,0.50207,0.48121,0.22195,-0.04826,-0.16707,-0.44752,-0.62492,-0.73223,-0.18636,0.02412,-0.03475,-0.0111,0.07545,0.27033,0.32332,0.45116,0.53462,0.47636,0.61665,0.54479,0.34991,0.28104,0.3288,0.32605,0.38423,0.36088,0.2907,0.26099,0.41398,0.5348,0.43184,0.38622,0.29921
Nov1959,0.72856,0.48159,0.40996,0.07821,0.03881,-0.02229,0.50876,0.27868,0.16932,0.25415,0.28888,0.52935,0.36455,0.45757,0.61584,0.56548,0.58771,0.56771,0.3165,0.06195,-0.05301,-0.32253,-0.49412,-0.59734,-0.07938,0.11914,0.05926,0.08269,0.16463,0.34994,0.4039,0.53038,0.60972,0.55392,0.68754,0.6257,0.43687,0.3723,0.41881,0.41398,0.46847,0.44431,0.37811,0.34896,0.49857,0.61213,0.50684,0.46206
Dec1959,-0.62286,0.04498,0.00411,-0.04871,-0.31221,-0.2936,-0.31335,0.2856,0.10978,0.01799,0.11528,0.14663,0.38795,0.21321,0.31102,0.47695,0.43273,0.45409,0.4418,0.20091,-0.02685,-0.14691,-0.40958,-0.57635,-0.67803,-0.17197,0.02179,-0.03444,-0.00792,0.07484,0.26085,0.31986,0.44696,0.5285,0.47597,0.6097,0.55103,0.36125,0.2988,0.34429,0.34317,0.39995,0.37895,0.31824,0.29024,0.43931,0.55345,0.45199
Jan1960,-1.4888,-1.40475,-0.8054,-0.80797,-0.85668,-1.06428,-0.99665,-0.92954,-0.22432,-0.34319,-0.37059,-0.25723,-0.19434,0.05188,-0.11462,-0.01812,0.1519,0.11551,0.13878,0.13997,-0.09433,-0.31912,-0.42579,-0.6588,-0.80655,-0.8939,-0.4105,-0.19703,-0.24981,-0.21493,-0.13229,0.05475,0.11629,0.23968,0.32955,0.28205,0.42702,0.36593,0.16895,0.10075,0.14671,0.14905,0.2077,0.18912,0.13483,0.11213,0.26431,0.39
Feb1960,-1.68167,-1.91876,-1.76572,-1.47819,-1.60444,-1.61292,-1.75572,-1.69465,-1.57484,-0.84136,-0.84317,-0.79846,-0.65827,-0.58769,-0.31182,-0.48418,-0.38503,-0.21435,-0.24866,-0.21229,-0.19347,-0.40728,-0.61888,-0.7009,-0.9062,-1.03773,-1.11316,-0.66199,-0.46237,-0.51381,-0.47182,-0.39357,-0.20164,-0.13286,-0.01562,0.08367,0.04582,0.19612,0.13442,-0.06311,-0.13035,-0.08687,-0.0791,-0.01826,-0.02838,-0.07286,-0.09078,0.06762
